id,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,label
4712,0.00996264,0.269927536,0.009327296,0.031024613,0.244725738,0.739872068,0.000153411,0.011420782,0.021961583,0.067580193,0
4713,0.00871731,0.02173913,0.000673677,0.003013075,0.644514768,0.804904051,0.001190957,0.001878219,0.00169102,0.002802865,0
4714,0.00871731,0.282608696,0.008674454,0.036533065,0.415611814,0.986140725,0.000312878,0.016752499,0.026731128,0.068203052,0
4715,0.00996264,0.418478261,0.014452794,0.047991315,0.234177215,0.767590618,0.000153411,0.017146319,0.035251268,0.101214575,0
4716,0.00871731,0.02173913,0.000673677,0.003013075,0.614978903,0.773987207,0.001463464,0.001787337,0.001625981,0.002180006,0
4717,0.01120797,0.447463768,0.017175281,0.046170062,0.320675105,0.71108742,0.000322971,0.026537413,0.039023544,0.105574587,0
4718,0.01120797,0.31884058,0.012244246,0.032948288,0.219409283,0.672707889,0.00015543,0.013753408,0.026427611,0.08097166,0
4719,0.00871731,0.02173913,0.000673677,0.003013075,0.665611814,0.804904051,0.001231328,0.001938806,0.00169102,0.002802865,0
4720,0.00996264,0.307971014,0.010639923,0.035369176,0.367088608,0.763326226,0.000377473,0.018418661,0.025820578,0.066334475,0
4721,0.00871731,0.085144928,0.00261831,0.011160294,0.318565401,0.89445629,0.000137263,0.003907907,0.007349434,0.024914357,0
4722,0.00747198,0.02173913,0.00058339,0.00344511,0.767932489,0.988272921,0.001390795,0.001938806,0.001799419,0.002491436,0
4723,0.01120797,0.570652174,0.021897962,0.058833169,0.331223629,0.651385928,0.000351231,0.034868222,0.045939383,0.131111803,0
4724,0.00996264,0.507246377,0.017515592,0.058129249,0.232067511,0.846481876,0.000147356,0.020599818,0.046763214,0.123637496,0
4725,0.00747198,0.02173913,0.00058339,0.00344511,0.779535865,0.976545842,0.001009285,0.0019691,0.001777739,0.003425724,0
4726,0.01120797,0.483695652,0.018564305,0.049894505,0.466244726,0.737739872,0.001013323,0.039927295,0.04368469,0.068203052,0
4727,0.00996264,0.498188406,0.017203061,0.057095716,0.35443038,0.835820896,0.000318934,0.028991215,0.04541907,0.11585176,0
4728,0.00996264,0.501811594,0.017328074,0.05750913,0.217299578,0.784648188,0.000125151,0.019327477,0.043142696,0.123637496,0
4729,0.00871731,0.02173913,0.000673677,0.003013075,0.60443038,0.804904051,0.000991118,0.001757043,0.00169102,0.003114295,0
4730,0.00996264,0.64673913,0.02232856,0.074062418,0.351265823,0.853944563,0.000274526,0.037352317,0.060161297,0.163189038,0
4731,0.00871731,0.30615942,0.009396747,0.039559175,0.237341772,0.882729211,0.000121114,0.011208725,0.026080735,0.073185923,0
4732,0.00747198,0.032608696,0.000875085,0.005041034,0.643459916,0.920042644,0.000785224,0.002453802,0.002514851,0.005294301,0
4733,0.01120797,0.485507246,0.018633756,0.050080727,0.267932489,0.462686567,0.000837707,0.024750076,0.028790704,0.049517284,0
4734,0.01120797,0.719202899,0.02759296,0.074103387,0.305907173,0.728144989,0.000290674,0.041017873,0.064128691,0.17315478,0
4735,0.00747198,0.143115942,0.003840651,0.021270296,0.325949367,0.958422175,0.00012717,0.005907301,0.011511946,0.038305824,0
4736,0.00871731,0.019927536,0.000618116,0.002780297,0.560126582,0.800639659,0.001053694,0.001484399,0.001539262,0.002491436,0
4737,0.01120797,0.429347826,0.016480769,0.04430784,0.317510549,0.708955224,0.000373436,0.025234777,0.037354204,0.091560262,0
4738,0.01120797,0.157608696,0.006063089,0.016374515,0.216244726,0.646055437,0.000165523,0.006634353,0.012595933,0.038305824,0
4739,0.00747198,0.02173913,0.00058339,0.00344511,0.651898734,0.882729211,0.001338312,0.001635868,0.001604301,0.002180006,0
4740,0.01120797,0.503623188,0.019328268,0.051942949,0.342827004,0.666311301,0.000343157,0.031657074,0.041386637,0.120834631,0
4741,0.00996264,0.143115942,0.00495187,0.016540253,0.265822785,0.827292111,0.000161486,0.006422296,0.012921129,0.037682965,0
4742,0.00747198,0.032608696,0.000875085,0.005041034,0.643459916,0.904051173,0.000843763,0.002453802,0.002471491,0.004982871,0
4743,0.01120797,0.483695652,0.018564305,0.049894505,0.361814346,0.562899787,0.000985063,0.031838837,0.034123921,0.055745874,0
4744,0.00996264,0.291666667,0.010077369,0.033506954,0.213080169,0.495735608,0.000341138,0.011026962,0.016519967,0.042665836,0
4745,0.00871731,0.291666667,0.008952259,0.037696953,0.160337553,0.373134328,0.000427937,0.007815813,0.011425227,0.026160075,0
4746,0.00871731,0.195652174,0.006007529,0.025359735,0.416666667,0.956289979,0.00029673,0.011602545,0.01797251,0.048894425,0
4747,0.00996264,0.293478261,0.010139875,0.033713661,0.223628692,0.47761194,0.000399677,0.011511663,0.016064692,0.0401744,0
4748,0.00871731,0.291666667,0.008952259,0.037696953,0.290084388,0.776119403,0.000373436,0.012632536,0.022048302,0.04609156,0
4749,0.00996264,0.293478261,0.010139875,0.033713661,0.22257384,0.519189765,0.00036738,0.011481369,0.017300438,0.042354407,0
4750,0.00871731,0.293478261,0.00900782,0.037929731,0.349156118,0.980810235,0.000361324,0.014934868,0.027598318,0.055434444,0
4751,0.01120797,0.291666667,0.011202478,0.030154955,0.255274262,0.712153518,0.000345176,0.01423811,0.025495382,0.054500156,0
4752,0.00249066,0.186594203,0.002118261,0.064544603,0.584388186,0.662046908,0.001806621,0.005513481,0.004466028,0.00560573,0
4753,0.00871731,0.331521739,0.0101746,0.042818063,0.195147679,0.762260128,0.000129189,0.010360497,0.024649872,0.066023046,0
4754,0.00747198,0.007246377,0.000194463,0.001316591,0.819620253,0.817697228,0.005651998,0.000666465,0.000476954,0,0
4755,0.00622665,0.233695652,0.005368578,0.040335721,0.212025316,0.496801706,0.00021195,0.005755832,0.008780297,0.029585799,0
4756,0.00373599,0.028985507,0.000423652,0.007901407,0.146624473,0.623667377,0.000173597,0.000181763,0.000802151,0.001868577,0
4757,0.00871731,0,6.95E-06,0.000219742,1,1,0.001413,3.03E-05,2.17E-05,0,0
4758,0.107098381,0.208333333,0.070041532,0.002469306,0.373417722,0.377398721,0.020983044,0.123780673,0.0907731,0.01183432,0
4759,0.01743462,0.050724638,0.002972511,0.003586639,0.497890295,0.968017058,0.00063585,0.006694941,0.008997095,0.016817191,0
4760,0.094645081,0.463768116,0.137388357,0.00620306,0.435654008,0.456289979,0.014426726,0.278612542,0.209903308,0.039240112,0
4761,0.072229141,0.150362319,0.034371397,0.002638768,0.640295359,0.690831557,0.02974566,0.098667071,0.076095911,0.006540019,0
4762,0.0124533,0.112318841,0.004764352,0.010651908,0.380801688,0.791044776,0.000419863,0.008451984,0.011923861,0.02865151,0
4763,0.0124533,0.052536232,0.002243274,0.005065243,0.437763713,0.812366738,0.000637868,0.004453196,0.005745133,0.011211461,0
4764,0.02864259,0.922101449,0.084959649,0.039559175,0.837552743,0.92217484,0.007599919,0.313601939,0.24571825,0.083151666,1
4765,0.01992528,0.032608696,0.002194658,0.002068928,0.327004219,0.340085288,0.011606782,0.003332324,0.002514851,0.000311429,0
4766,0.01992528,0.041666667,0.002784993,0.002616421,0.394514768,0.717484009,0.000746871,0.005059073,0.006352166,0.011211461,0
4767,0.00996264,0.286231884,0.00988985,0.032886835,0.207805907,0.578891258,0.000187727,0.010572554,0.018622902,0.056991591,0
4768,0.00996264,0.302536232,0.010452405,0.034749056,0.227848101,0.638592751,0.000179653,0.012056952,0.021527989,0.066334475,0
4769,0.00871731,0.235507246,0.00722987,0.030480844,0.20464135,0.782515991,9.29E-05,0.007603756,0.017929151,0.054811585,0
4770,0.00871731,0.371376812,0.011396941,0.047939172,0.194092827,0.779317697,0.000129189,0.011572251,0.028183671,0.073497353,0
4771,0.00622665,0.391304348,0.00899393,0.067337936,0.208860759,0.663113006,0.000104966,0.009663738,0.019143216,0.066334475,0
4772,0.00622665,0.331521739,0.007618796,0.057095716,0.232067511,0.676972281,0.000109003,0.008876098,0.016541647,0.060417315,0
4773,0.00747198,0.438405797,0.011765033,0.064632127,0.176160338,0.496801706,0.000125151,0.011057255,0.019316654,0.071317347,0
4774,0.00747198,0.394927536,0.010598253,0.058248432,0.150843882,0.591684435,8.88E-05,0.008845804,0.020357282,0.064154469,0
4775,0.00747198,0.197463768,0.005299126,0.029249916,0.166666667,0.602345416,7.67E-05,0.004695547,0.010319559,0.036125818,0
4776,0.00747198,0.230072464,0.006174211,0.03403955,0.224683544,0.701492537,0.000139281,0.006967586,0.013831678,0.043288695,0
4777,0.01992528,0.036231884,0.002430792,0.002286808,0.338607595,0.587420043,0.003155026,0.003817025,0.004596106,0.002180006,0
4778,0.01992528,0.039855072,0.002666926,0.00250655,0.387130802,0.795309168,0.001122325,0.004756135,0.006699042,0.007474307,0
4779,0.01992528,0.307971014,0.020140847,0.018719052,0.164556962,0.383795309,0.000286637,0.018146016,0.026427611,0.077545936,0
4780,0.00996264,0.298913043,0.010327393,0.034333781,0.234177215,0.579957356,0.000177634,0.012178128,0.019468413,0.067268764,0
4781,0.00996264,0.130434783,0.004514328,0.015091444,0.259493671,0.602345416,0.000312878,0.005725538,0.008780297,0.023668639,0
4782,0.00996264,0.224637681,0.007764644,0.025851361,0.166666667,0.574626866,0.000139281,0.006937292,0.014503751,0.043288695,0
4783,0.00871731,0.195652174,0.006007529,0.025359735,0.176160338,0.568230277,0.000123133,0.005574068,0.01110003,0.036748676,0
4784,0.00498132,0.047101449,0.000888975,0.010042961,0.257383966,0.462686567,0.000419863,0.000999697,0.001300785,0.003737154,0
4785,0.00871731,0.135869565,0.004174017,0.01767807,0.189873418,0.47761194,0.000177634,0.004059376,0.006568963,0.02304578,0
4786,0.00373599,0.030797101,0.000451433,0.008366962,0.136075949,0.763326226,0.001110214,0.000181763,0.001062308,0.000311429,0
4787,0.00747198,0.432971014,0.011619185,0.063835097,0.171940928,0.507462687,0.000129189,0.010754317,0.019446733,0.068514481,0
4788,0.00498132,0.09057971,0.00172239,0.018981625,0.276371308,0.819829424,0.00012717,0.002211451,0.004444348,0.014948614,0
4789,0.00871731,0.416666667,0.012785965,0.053758615,0.185654008,0.540511727,0.000129189,0.012541654,0.022655335,0.079725942,0
4790,0.00747198,0.416666667,0.011181643,0.061440279,0.219409283,0.616204691,0.000143319,0.01251136,0.02228678,0.076300218,0
4791,0.00373599,0.032608696,0.000479213,0.008832517,0.389240506,0.915778252,0.000157449,0.000757346,0.001365824,0.005294301,0
4792,0.00498132,0.125,0.002382176,0.026058068,0.135021097,0.378464819,8.07E-05,0.001696456,0.003013485,0.013702896,0
4793,0.00498132,0.365942029,0.007000681,0.075593164,0.197257384,0.849680171,6.06E-05,0.007149349,0.018752981,0.05792588,0
4794,0.02117061,0.038043478,0.002701652,0.002262599,0.331223629,0.480810235,0.002725071,0.004180551,0.00424923,0.002802865,0
4795,0.00996264,0.289855072,0.010014863,0.033300248,0.233122363,0.489339019,0.000284618,0.011784308,0.016216451,0.050763002,0
4796,0.01992528,0.041666667,0.002784993,0.002616421,0.394514768,0.778251599,0.000698426,0.005059073,0.0068508,0.01183432,0
4797,0.02117061,0.28442029,0.019703304,0.016333546,0.154008439,0.379530917,0.000294711,0.016843381,0.02564714,0.071005917,0
4798,0.00996264,0.164855072,0.005701943,0.019022594,0.247890295,0.673773987,0.000187727,0.006997879,0.012314096,0.037994394,0
4799,0.00622665,0.085144928,0.001951579,0.014884738,0.278481013,0.962686567,0.000115059,0.002544683,0.005875211,0.017751479,0
4800,0.00871731,0.170289855,0.005229675,0.022100847,0.142405063,0.621535181,6.86E-05,0.00408967,0.010471318,0.032700093,0
4801,0.00747198,0.40942029,0.010987179,0.060376951,0.174050633,0.476545842,0.000121114,0.010239321,0.017387157,0.066645905,0
4802,0.00747198,0.438405797,0.011765033,0.064632127,0.154008439,0.445628998,9.69E-05,0.009966677,0.017560595,0.070383058,0
4803,0.00871731,0.436594203,0.013397136,0.05631917,0.125527426,0.369936034,9.08E-05,0.009815208,0.017018601,0.070694488,0
4804,0.00871731,0.346014493,0.010619088,0.044680284,0.16350211,0.551172708,0.000115059,0.009421387,0.019121537,0.062908751,0
4805,0.00747198,0.175724638,0.004715736,0.026058068,0.16350211,0.457356077,8.48E-05,0.00408967,0.007154316,0.030831517,0
4806,0.01992528,0.038043478,0.002548859,0.002396679,0.393459916,0.749466951,0.000742834,0.004604665,0.006048649,0.010277172,0
4807,0.00871731,0.273550725,0.00839665,0.035369176,0.229957806,0.598081023,0.000201857,0.009724326,0.01625981,0.050763002,0
4808,0.01992528,0.018115942,0.001250122,0.001191822,0.289029536,0.395522388,0.001851029,0.001635868,0.001604301,0.001557147,0
4809,0.01992528,0.018115942,0.001250122,0.001191822,0.385021097,0.623667377,0.001766249,0.002150863,0.002471491,0.002180006,0
4810,0.01120797,0.253623188,0.009744003,0.02624429,0.194092827,0.621535181,0.000252321,0.009875795,0.019576811,0.045780131,0
4811,0.00622665,0.081521739,0.001868237,0.014264618,0.284810127,0.868869936,9.69E-05,0.002484096,0.00509474,0.018374338,0
4812,0.00871731,0.413043478,0.012674843,0.05329306,0.122362869,0.44989339,0.000115059,0.009118449,0.019078177,0.060728745,0
4813,0.00871731,0.202898551,0.006229772,0.026290846,0.166666667,0.743070362,8.28E-05,0.005543775,0.014720548,0.041731548,0
4814,0.00498132,0.123188406,0.00234745,0.025685623,0.207805907,0.607675906,0.000102947,0.002393214,0.004574427,0.01744005,0
4815,0.00498132,0.059782609,0.001132055,0.012650072,0.093881857,0.567164179,5.25E-05,0.000514995,0.002037896,0.00560573,0
4816,0.00498132,0.10326087,0.001965469,0.021588736,0.156118143,0.728144989,8.28E-05,0.001544986,0.004531067,0.012457178,0
4817,0.00498132,0.063405797,0.001201506,0.01339496,0.167721519,0.775053305,0.000104966,0.000939109,0.002926766,0.007474307,0
4818,0.00498132,0.081521739,0.001548762,0.017119404,0.128691983,0.791044776,8.68E-05,0.000999697,0.003858995,0.008408595,0
4819,0.00747198,0.242753623,0.006514522,0.035901772,0.109704641,0.736673774,4.64E-05,0.004241139,0.015284221,0.037060106,0
4820,0.00498132,0.211956522,0.004049005,0.043935396,0.107594937,0.463752665,8.88E-05,0.002544683,0.006200408,0.019308627,0
4821,0.00249066,0.007246377,5.56E-05,0.003091288,0.507383966,0.786780384,0.000605571,3.03E-05,0.000108399,0.000311429,0
4822,0.00747198,0.260869565,0.007000681,0.038561024,0.16350211,0.635394456,0.000100929,0.006149652,0.014330313,0.043288695,0
4823,0.00747198,0.163043478,0.004375425,0.024195846,0.117088608,0.504264392,9.29E-05,0.002938503,0.007241035,0.021800062,0
4824,0.00498132,0.31884058,0.006097815,0.065909611,0.183544304,0.464818763,0.000143319,0.005846713,0.00940901,0.036125818,0
4825,0.01992528,0.038043478,0.002548859,0.002396679,0.283755274,0.36673774,0.001528058,0.003423205,0.003143563,0.004048583,0
4826,0.00996264,0.269927536,0.009327296,0.031024613,0.195147679,0.551172708,0.000151393,0.009481975,0.016801804,0.056680162,0
4827,0.01992528,0.041666667,0.002784993,0.002616421,0.367088608,0.827292111,0.000765038,0.004725841,0.007262715,0.010277172,0
4828,0.00871731,0.210144928,0.006452016,0.027221956,0.127637131,0.618336887,6.06E-05,0.004695547,0.01287777,0.038617253,0
4829,0.02241594,0.233695652,0.01710583,0.012728285,0.164556962,0.626865672,0.000187727,0.015358982,0.034665915,0.082840237,0
4830,0.00747198,0.43115942,0.011570569,0.063568799,0.113924051,0.441364606,0.000102947,0.007906695,0.017127,0.054811585,0
4831,0.00747198,0.197463768,0.005299126,0.029249916,0.128691983,0.410447761,5.05E-05,0.003847319,0.007306075,0.033011523,0
4832,0.00622665,0.036231884,0.000826469,0.00650474,0.154008439,0.407249467,0.000135244,0.000545289,0.001062308,0.004360012,1
4833,0.00622665,0.083333333,0.001909908,0.014573747,0.13185654,0.413646055,0.000123133,0.001302636,0.00260157,0.009342884,0
4834,0.00373599,0.043478261,0.000645896,0.01162585,0.240506329,0.690831557,6.66E-05,0.000636171,0.001387504,0.006228589,0
4835,0.00622665,0.186594203,0.004285139,0.032264853,0.191983122,0.852878465,6.46E-05,0.004210845,0.011511946,0.034257241,0
4836,0.00373599,0.054347826,0.000812579,0.014419182,0.387130802,0.940298507,0.000117077,0.001363223,0.002384772,0.009965743,0
4837,0.00747198,0.346014493,0.009285625,0.051065843,0.088607595,0.34434968,7.27E-05,0.005331718,0.011078351,0.041731548,0
4838,0.00747198,0.291666667,0.00782715,0.043084361,0.046413502,0.184434968,9.89E-05,0.003089973,0.005615054,0.022422921,0
4839,0.00871731,0.375,0.011508063,0.048404728,0.14978903,0.457356077,0.000131207,0.009572857,0.017560595,0.060728745,0
4840,0.01992528,0.038043478,0.002548859,0.002396679,0.376582278,0.740938166,0.0007065,0.004422902,0.00598361,0.010277172,0
4841,0.01120797,0.34057971,0.01307766,0.035182954,0.22257384,0.482942431,0.000270488,0.014874281,0.020942635,0.066023046,0
4842,0.00498132,0.164855072,0.003146139,0.034251843,0.247890295,0.57782516,7.67E-05,0.003786731,0.005875211,0.029585799,0
4843,0.00747198,0.199275362,0.005347742,0.029516213,0.213080169,0.875266525,0.000100929,0.005755832,0.014720548,0.04048583,0
4844,0.02117061,0.041666667,0.002951676,0.002469306,0.424050633,0.73347548,0.00096084,0.005725538,0.00687248,0.010277172,0
4845,0.00871731,0.416666667,0.012785965,0.053758615,0.166666667,0.512793177,0.000131207,0.011572251,0.021593028,0.073185923,0
4846,0.02117061,0.333333333,0.023078633,0.019126879,0.117088608,0.315565032,0.000280581,0.016267798,0.02571218,0.070694488,0
4847,0.00871731,0.436594203,0.013397136,0.05631917,0.189873418,0.585287846,0.000145337,0.013420176,0.025495382,0.081283089,0
4848,0.00747198,0.085144928,0.002284944,0.012756218,0.259493671,0.587420043,0.000135244,0.002817328,0.00431427,0.018374338,0
4849,0.00622665,0.106884058,0.002451627,0.018609181,0.253164557,0.810234542,0.000115059,0.002968797,0.006265447,0.020554344,0
4850,0.00747198,0.380434783,0.010209326,0.056119912,0.216244726,0.630063966,0.0001413,0.011299606,0.020769197,0.06913734,0
4851,0.00498132,0.028985507,0.000541719,0.006318518,0.341772152,0.723880597,0.000385547,0.000757346,0.001214066,0.003114295,0
4852,0.244084682,0.356884058,0.270852722,0.001858497,0.233122363,0.287846482,0.009271296,0.322538625,0.280904479,0.070383058,1
4853,0.00747198,0.402173913,0.010792716,0.05931176,0.161392405,0.641791045,8.07E-05,0.009481975,0.022308459,0.071005917,0
4854,0.00747198,0.119565217,0.003208645,0.017810288,0.217299578,0.518123667,0.0001413,0.003453499,0.005419937,0.021800062,0
4855,0.02739726,0.449275362,0.039726084,0.020147376,0.757383966,0.955223881,0.003094469,0.133353529,0.118826692,0.083774525,0
4856,0.01992528,0.039855072,0.002666926,0.00250655,0.338607595,0.595948827,0.001903512,0.004210845,0.00511642,0.004048583,0
4857,0.00996264,0.304347826,0.010514911,0.034955763,0.219409283,0.593816631,0.000165523,0.011784308,0.020270563,0.067268764,0
4858,0.00996264,0.179347826,0.006201992,0.020678109,0.205696203,0.613006397,0.000167541,0.006513178,0.012270737,0.037371535,0
4859,0.00622665,0.126811594,0.002910005,0.022022633,0.292194093,0.955223881,0.000115059,0.004029082,0.008693578,0.027405793,0
4860,0.00871731,0.378623188,0.011619185,0.048870283,0.132911392,0.448827292,8.88E-05,0.008845804,0.017430516,0.064465898,0
4861,0.00373599,0.077898551,0.001173725,0.020471403,0.226793249,0.588486141,0.000163504,0.001211754,0.002189654,0.007785737,0
4862,0.00747198,0.173913043,0.00466712,0.02579177,0.151898734,0.425373134,0.000137263,0.003817025,0.006634003,0.024291498,0
4863,0.00498132,0.192028986,0.003667023,0.039838508,0.205696203,0.904051173,8.68E-05,0.003786731,0.010406278,0.028340081,0
4864,0.01992528,0.059782609,0.003965663,0.003711408,0.074894515,0.10021322,0.003381106,0.001938806,0.001799419,0.000934288,0
4865,0.02241594,0.362318841,0.026474796,0.019687407,0.196202532,0.538379531,0.000215987,0.027325053,0.046763214,0.136406104,0
4866,0.00747198,0.384057971,0.010306558,0.056652508,0.193037975,0.729211087,0.000100929,0.010421085,0.02395612,0.072563064,0
4867,0.00622665,0.048913043,0.001118164,0.008677953,0.290084388,0.561833689,0.00022608,0.001454105,0.001994537,0.007785737,0
4868,0.00747198,0.175724638,0.004715736,0.026058068,0.213080169,0.582089552,0.000106984,0.005059073,0.008888696,0.035191529,0
4869,0.00747198,0.239130435,0.006417291,0.035369176,0.167721519,0.529850746,0.000151393,0.005725538,0.01112171,0.03456867,0
4870,0.00747198,0.128623188,0.003451724,0.019141777,0.194092827,0.62793177,0.0001413,0.003392911,0.006959199,0.021488633,0
4871,0.097135741,0.286231884,0.087189032,0.003735617,0.28164557,0.326226013,0.010173597,0.121235989,0.100073711,0.023980069,0
4872,0.094645081,0.442028986,0.130971067,0.005912554,0.414556962,0.491471215,0.006392814,0.254135111,0.213849022,0.079725942,0
4873,0.090909091,0.329710145,0.094002195,0.004592239,0.518987342,0.586353945,0.025433993,0.222932445,0.179551663,0.017751479,0
4874,0.00249066,0.97826087,0.011223313,0.335801398,0.694092827,0.730277186,0.017686718,0.034686459,0.026145775,0.003737154,1
4875,0.00996264,0.275362319,0.009514814,0.031644733,0.265822785,0.837953092,0.000213969,0.012481066,0.025170186,0.062908751,0
4876,0.01120797,0.10326087,0.003979554,0.01078785,0.369198312,0.885927505,0.000365361,0.00684641,0.011078351,0.025537216,0
4877,0.103362391,0,0.000534774,9.31E-06,1,1,0.016754138,0.002332626,0.001669341,0,1
4878,0.01618929,0.346014493,0.018619866,0.025525472,0.191983122,0.561833689,0.000258377,0.018812481,0.034188961,0.085331672,0
4879,0.01867995,0.019927536,0.001284847,0.001383631,0.5,0.82196162,0.001253532,0.002847622,0.003317001,0.004048583,0
4880,0.01618929,0.512681159,0.02756518,0.037763993,0.194092827,0.67803838,0.000250303,0.028203575,0.060052899,0.130177515,0
4881,0.00996264,0.405797101,0.014015251,0.046542506,0.154008439,0.723880597,8.28E-05,0.011905483,0.032389542,0.087823108,0
4882,0.01120797,0.586956522,0.022523023,0.060509169,0.171940928,0.671641791,0.000102947,0.020993638,0.048584313,0.143880411,0
4883,0.00996264,0.601449275,0.020765908,0.068889166,0.195147679,0.649253731,0.000115059,0.021326871,0.043446213,0.140454687,0
4884,0.00996264,0.355072464,0.012265081,0.040749135,0.234177215,0.679104478,0.000149374,0.01448046,0.026731128,0.086265961,0
4885,0.00996264,0.10326087,0.003576737,0.011987121,0.315400844,0.647121535,0.000260396,0.005331718,0.007414473,0.024602927,0
4886,0.01494396,0.583333333,0.029113942,0.046255724,0.215189873,0.52771855,0.0002826,0.032384126,0.050578849,0.139520399,0
4887,0.01992528,0.041666667,0.002784993,0.002616421,0.324894515,0.68869936,0.000985063,0.004241139,0.006113689,0.007474307,0
4888,0.00747198,0.065217391,0.00175017,0.009830668,0.494725738,0.950959488,0.000431974,0.003877613,0.005203139,0.013080037,0
4889,0.00996264,0.331521739,0.011452502,0.038058224,0.170886076,0.784648188,9.29E-05,0.010511966,0.028508867,0.0750545,0
4890,0.00996264,0.077898551,0.002701652,0.009091366,0.304852321,0.65565032,0.000312878,0.003877613,0.005658414,0.016194332,0
4891,0.01120797,0.596014493,0.022870279,0.061440279,0.16350211,0.649253731,0.000123133,0.020508937,0.047868881,0.132046092,0
4892,0.00996264,0.057971014,0.002014085,0.006815731,0.303797468,0.65565032,0.000308841,0.002847622,0.004205871,0.012145749,0
4893,0.01120797,0.527173913,0.020231134,0.054363837,0.1592827,0.625799574,0.000100929,0.01778249,0.040953042,0.123326067,0
4894,0.00747198,0.088768116,0.002382176,0.013288814,0.225738397,0.722814499,9.08E-05,0.002605271,0.005463296,0.019620056,0
4895,0.144458281,0,0.000763963,3.72E-06,1,1,0.023415422,0.003332324,0.002384772,0,1
4896,0.00373599,0.166666667,0.002534969,0.043283618,0.274261603,0.747334755,0.000133226,0.00330203,0.00600529,0.021488633,0
4897,0.00622665,0.168478261,0.003868432,0.029162391,0.139240506,0.929637527,6.46E-05,0.002938503,0.011273468,0.024291498,0
4898,0.01494396,0.512681159,0.025592766,0.040669059,0.161392405,0.523454158,0.000175616,0.022750682,0.044074925,0.125817502,0
4899,0.00622665,0.168478261,0.003868432,0.029162391,0.143459916,0.865671642,0.00012717,0.002999091,0.010536357,0.019931486,0
4900,0.01867995,0.041666667,0.00261831,0.002780297,0.359704641,0.930703625,0.000750908,0.004362314,0.007631271,0.009654313,0
4901,0.00498132,0.168478261,0.00321559,0.034996732,0.191983122,0.834754797,7.87E-05,0.003120267,0.008455101,0.024291498,0
4902,0.01369863,0.300724638,0.013869404,0.025903503,0.182489451,0.735607676,0.000187727,0.01345047,0.03251962,0.072563064,0
4903,0.00498132,0.168478261,0.00321559,0.034996732,0.138185654,0.784648188,0.000125151,0.002393214,0.007978147,0.016194332,0
4904,0.00373599,0.170289855,0.00259053,0.044214729,0.273206751,0.97761194,0.000102947,0.003362617,0.007913108,0.023980069,0
4905,0.00747198,0.108695652,0.00291695,0.016214364,0.199367089,0.780383795,9.49E-05,0.00290821,0.007197676,0.021488633,0
4906,0.00622665,0.170289855,0.003910102,0.02947152,0.165611814,0.644989339,0.00012717,0.003392911,0.008086546,0.022422921,0
4907,0.00622665,0.166666667,0.003826761,0.0288514,0.196202532,0.691897655,0.000143319,0.003817025,0.008455101,0.023980069,0
4908,0.01120797,0.519927536,0.019953329,0.053618948,0.146624473,0.535181237,0.000100929,0.016419267,0.035056151,0.113360324,0
4909,0.00498132,0.166666667,0.003180865,0.034624287,0.315400844,1,0.000133226,0.004725841,0.009929324,0.030208658,0
4910,0,0.030797101,7.64E-05,0.033506954,0.355485232,1,0.000504643,0,0.000238477,0.000311429,0
4911,0.01120797,0.583333333,0.022384121,0.060136724,0.154008439,0.654584222,7.67E-05,0.019206301,0.047175129,0.14450327,0
4912,0.00498132,0.170289855,0.003250316,0.035369176,0.214135021,0.772921109,0.000147356,0.003453499,0.007956467,0.021488633,0
4913,0.00622665,0.173913043,0.003993444,0.030093502,0.189873418,0.842217484,0.000111021,0.003877613,0.010601396,0.026782934,0
4914,0.01120797,0.528985507,0.020300585,0.054550059,0.16350211,0.569296375,0.000106984,0.018146016,0.03770108,0.123326067,0
4915,0.00498132,0.172101449,0.003285042,0.03574162,0.305907173,0.720682303,0.000228099,0.004756135,0.007522872,0.023668639,0
4916,0.00622665,0.172101449,0.003951773,0.029782511,0.271097046,0.920042644,0.000147356,0.005180248,0.011403547,0.031765805,0
4917,0.00622665,0.172101449,0.003951773,0.029782511,0.298523207,0.68336887,0.000290674,0.005634656,0.008628539,0.024291498,0
4918,0.00622665,0.172101449,0.003951773,0.029782511,0.21835443,0.722814499,0.000139281,0.004301727,0.009083814,0.027094363,0
4919,0.01992528,0.041666667,0.002784993,0.002616421,0.374472574,0.796375267,0.000783205,0.004816722,0.007002558,0.010277172,0
4920,0.01494396,0.43115942,0.021529871,0.03422391,0.197257384,0.589552239,0.000234154,0.02226598,0.041299918,0.106508876,0
4921,0.00498132,0.112318841,0.002139097,0.023450957,0.333333333,0.92217484,0.000201857,0.00330203,0.006178728,0.017751479,0
4922,0.00871731,0.538043478,0.016508549,0.069354722,0.200421941,0.777185501,0.000100929,0.017237201,0.040736244,0.118966054,0
4923,0.00622665,0.172101449,0.003951773,0.029782511,0.28164557,0.68336887,0.000262414,0.005362012,0.008628539,0.024602927,0
4924,0.00498132,0.172101449,0.003285042,0.03574162,0.371308017,0.804904051,0.000357287,0.00566495,0.008346703,0.021488633,0
4925,0.00747198,0.099637681,0.002673871,0.014884738,0.292194093,0.777185501,0.000131207,0.00369585,0.006568963,0.023980069,0
4926,0.00498132,0.168478261,0.00321559,0.034996732,0.237341772,0.941364606,0.00012717,0.003726144,0.009474049,0.024602927,0
